image_id,species,breed,age,sex,class,group,weight,shoulder_height,chest_size,BCS,neck_size,back_length,exercise,food_count,food_amount,snack_amount
cat_aug_7959,20,cat_KOR,3.7,CM,LH,SL,4.7,42.2,33.1,4,20.4,47.6,3,4,1.7,20.0
cat_aug_7960,20,cat_PER,2.1,SF,UK,SS,3.0,13.7,25.9,4,16.9,23.7,2,4,0.87,20.0
cat_aug_7961,20,cat_ETC,1.4,SF,LH,ML,4.1,19.6,38.8,4,23.1,28.4,3,4,0.56,0.0
cat_aug_7962,20,cat_TUR,3.3,SF,SH,ML,2.9,17.8,32.0,4,21.2,23.6,3,2,0.62,18.8
cat_aug_7963,20,cat_ETC,1.3,SF,SH,SS,3.4,23.4,34.8,4,27.7,29.8,3,2,0.57,20.0
cat_aug_7964,20,cat_ETC,5.0,IF,SH,ML,3.5,25.3,34.0,4,28.9,26.7,3,2,2.39,20.0
cat_aug_7965,20,cat_KOR,9.3,CM,LH,MS,5.9,37.8,41.9,5,30.1,32.9,3,2,1.86,20.0
cat_aug_7966,20,cat_ETC,0.6,SF,LH,ML,3.5,19.0,30.3,6,19.4,36.1,2,2,0.97,16.5
cat_aug_7967,20,cat_ETC,5.6,SF,LH,SL,2.1,13.0,29.6,4,23.1,22.4,3,2,0.56,18.9
cat_aug_7968,20,cat_ETC,4.1,SF,LH,ML,3.3,24.1,37.6,4,27.2,31.8,2,2,0.65,0.5
cat_aug_7969,20,cat_SIA,3.0,SF,LH,SL,2.2,22.6,29.7,5,24.9,28.5,3,2,0.8,4.9
cat_aug_7970,20,cat_ETC,8.0,SF,LH,MS,3.8,20.2,31.4,4,22.0,30.2,3,2,1.24,20.0
cat_aug_7971,20,cat_ETC,5.6,CM,LH,ML,4.5,28.3,37.8,4,25.7,41.9,3,2,2.31,20.0
cat_aug_7972,20,cat_KOR,3.5,CM,UK,MS,5.6,18.7,30.5,4,17.9,30.3,3,2,1.92,19.7
cat_aug_7973,20,cat_SIA,2.0,SF,SH,ML,3.8,16.8,27.1,5,18.8,24.8,1,2,0.52,4.3
cat_aug_7974,20,cat_PER,5.2,IF,LH,SL,3.1,15.3,30.5,5,16.8,28.8,3,4,1.05,19.6
cat_aug_7975,20,cat_ETC,4.7,SF,LH,SL,2.5,18.7,36.4,4,22.8,37.7,3,2,0.52,19.7
cat_aug_7976,20,cat_SIA,8.1,SF,LH,SL,3.0,18.0,29.3,4,22.6,30.4,3,2,0.77,20.0
cat_aug_7977,20,cat_KOR,4.3,IF,LH,SL,3.5,34.1,37.2,4,20.2,33.9,2,4,0.55,18.2
cat_aug_7978,20,cat_PER,9.7,SF,LH,ML,3.3,31.4,36.0,6,26.5,32.5,2,4,0.65,6.9
cat_aug_7979,20,cat_KOR,2.5,SF,LH,ML,2.6,30.6,25.7,4,21.8,32.4,3,4,0.58,20.0
cat_aug_7980,20,cat_ETC,4.1,SF,LH,SL,3.2,19.0,34.1,4,24.6,24.8,3,2,0.5,14.6
cat_aug_7981,20,cat_ETC,10.8,SF,LH,SL,5.2,23.2,37.0,3,19.3,39.4,1,3,0.93,0.6
cat_aug_7982,20,cat_ETC,5.1,SF,UK,ML,4.7,30.3,37.7,7,31.9,36.9,3,4,0.88,18.0
cat_aug_7983,20,cat_ETC,3.9,IM,UK,SL,4.4,13.0,34.4,4,21.1,26.3,3,4,1.0,11.1
cat_aug_7984,20,cat_ETC,4.0,IM,LH,SS,5.6,28.4,40.9,4,29.1,39.1,3,2,0.76,19.0
cat_aug_7985,20,cat_KOR,5.5,SF,UK,SL,5.0,28.0,45.6,4,24.3,24.5,3,2,0.53,19.7
cat_aug_7986,20,cat_RUS,4.6,SF,LH,SL,4.0,27.2,41.7,4,29.1,34.1,3,2,0.56,20.0
cat_aug_7987,20,cat_SIA,9.0,CM,LH,SL,6.0,24.8,44.1,6,27.4,34.7,1,4,1.49,17.5
cat_aug_7988,20,cat_ETC,2.6,SF,LH,ML,2.2,17.5,25.2,4,19.2,21.7,3,2,0.73,20.0
cat_aug_7989,20,cat_ETC,4.2,SF,UK,SS,4.6,30.6,42.3,4,26.1,38.3,3,4,0.53,18.2
cat_aug_7990,20,cat_TUR,4.9,SF,LH,SL,3.9,21.3,32.6,4,18.1,34.3,3,4,0.71,18.9
cat_aug_7991,20,cat_ETC,4.4,CM,LH,SL,3.3,27.7,30.1,4,25.4,30.5,2,2,1.26,20.0
cat_aug_7992,20,cat_ETC,10.1,CM,UK,SS,3.2,23.2,33.3,4,24.5,26.8,1,2,0.66,20.0
cat_aug_7993,20,cat_KOR,3.8,SF,SH,MS,3.6,21.1,35.1,4,21.1,28.4,3,2,0.61,11.4
cat_aug_7994,20,cat_ETC,6.7,CM,SH,ML,7.4,23.0,35.2,6,24.0,30.4,1,3,2.2,0.1
cat_aug_7995,20,cat_TUR,2.2,SF,LH,ML,2.6,17.9,30.1,4,22.5,32.1,3,2,0.59,15.0
cat_aug_7996,20,cat_SCO,0.6,SF,LH,SL,3.7,30.0,27.2,4,29.8,25.5,3,2,0.58,13.5
cat_aug_7997,20,cat_KOR,5.6,SF,SH,ML,3.6,26.0,32.8,4,30.3,39.9,3,2,1.53,20.0
cat_aug_7998,20,cat_TUR,3.3,IF,LH,SL,3.6,34.6,37.0,4,35.6,29.9,3,2,0.85,15.2
cat_aug_7999,20,cat_KOR,4.9,CM,LH,ML,7.5,25.3,42.3,4,29.2,37.1,3,2,0.53,19.4
cat_aug_8000,20,cat_ETC,1.6,SF,UK,ML,4.8,33.8,42.4,4,26.5,37.1,3,2,0.91,20.0
cat_aug_8001,20,cat_KOR,1.8,CM,SH,SS,7.8,25.9,42.5,4,29.7,40.6,3,2,0.62,20.0
cat_aug_8002,20,cat_PER,1.9,CM,SH,SL,6.0,22.8,45.2,2,22.6,44.9,3,2,0.79,7.8
cat_aug_8003,20,cat_KOR,3.5,SF,LH,MS,4.6,26.0,37.3,4,21.8,50.3,3,2,0.67,14.6
cat_aug_8004,20,cat_TUR,8.1,SF,LH,SS,3.3,29.9,29.0,4,22.9,34.1,3,2,0.84,20.0
cat_aug_8005,20,cat_TUR,1.9,SF,LH,SL,3.9,41.0,39.6,4,26.7,35.4,3,2,0.89,19.9
cat_aug_8006,20,cat_KOR,4.3,IF,SH,SL,3.3,30.8,33.2,7,27.7,50.0,3,2,0.66,20.0
cat_aug_8007,20,cat_KOR,3.1,IM,SH,SS,2.9,18.6,28.2,5,16.0,26.0,3,2,0.76,20.0
cat_aug_8008,20,cat_KOR,1.9,CM,LH,ML,4.5,21.1,36.7,5,23.5,42.9,3,2,0.7,9.5
cat_aug_8009,20,cat_KOR,4.2,CM,SH,SS,8.1,45.4,48.2,4,37.7,67.4,3,4,0.89,20.0
cat_aug_8010,20,cat_TUR,1.5,CM,LH,SL,3.4,23.3,30.0,7,16.0,38.0,1,4,1.38,19.6
cat_aug_8011,20,cat_PER,9.1,IF,LH,SL,4.3,25.7,37.7,4,21.1,32.4,2,4,1.32,20.0
cat_aug_8012,20,cat_ETC,5.8,CM,SH,SS,6.4,23.9,48.6,7,32.7,53.2,3,2,1.11,20.0
cat_aug_8013,20,cat_ETC,4.4,SF,UK,ML,3.9,21.5,36.2,4,22.5,27.7,3,2,0.7,20.0
cat_aug_8014,20,cat_KOR,4.1,CM,UK,SS,5.1,20.9,38.3,4,23.0,26.8,3,2,0.81,8.6
cat_aug_8015,20,cat_ETC,4.9,SF,LH,SL,3.4,18.4,33.6,4,25.7,26.7,3,2,0.78,19.8
cat_aug_8016,20,cat_KOR,1.1,SF,LH,SL,2.2,14.2,25.0,4,16.0,26.5,3,2,0.54,20.0
cat_aug_8017,20,cat_SIA,9.0,SF,LH,SL,2.1,23.1,35.5,4,16.0,25.3,2,3,2.99,11.4
cat_aug_8018,20,cat_KOR,5.6,SF,LH,SL,3.7,45.3,31.6,6,24.1,40.8,2,4,1.6,20.0
cat_aug_8019,20,cat_ETC,5.3,IF,LH,SS,2.7,24.0,26.7,4,20.2,27.8,3,2,1.11,20.0
cat_aug_8020,20,cat_ETC,2.2,CM,UK,ML,5.4,18.6,34.3,3,19.1,33.8,1,2,1.04,17.7
cat_aug_8021,20,cat_ETC,2.5,CM,UK,SS,6.6,17.8,42.9,4,24.0,38.9,2,4,2.13,18.9
cat_aug_8022,20,cat_KOR,6.6,CM,SH,ML,5.6,37.9,37.8,4,30.6,44.5,2,2,2.59,20.0
cat_aug_8023,20,cat_ETC,0.0,SF,LH,ML,2.1,15.7,25.0,4,18.2,24.0,3,2,0.5,16.1
cat_aug_8024,20,cat_ETC,6.5,SF,SH,ML,5.2,40.2,46.2,5,33.8,37.1,3,4,0.95,17.8
cat_aug_8025,20,cat_SIA,4.6,SF,LH,SL,2.1,23.7,28.4,4,17.8,30.2,3,2,0.6,20.0
cat_aug_8026,20,cat_KOR,10.9,CM,UK,ML,6.1,24.7,39.8,4,23.1,33.0,2,4,1.03,12.6
cat_aug_8027,20,cat_PER,2.6,CM,SH,SL,5.7,24.6,35.6,4,25.6,38.9,3,2,0.57,20.0
cat_aug_8028,20,cat_KOR,4.7,SF,UK,ML,3.7,16.2,31.9,4,18.6,26.2,1,4,0.7,5.2
cat_aug_8029,20,cat_ETC,4.6,CM,UK,MS,6.6,23.3,40.1,5,33.6,42.6,3,2,0.54,20.0
cat_aug_8030,20,cat_ETC,3.0,IF,LH,SL,2.6,15.0,30.8,3,21.0,25.2,3,4,0.52,0.0
cat_aug_8031,20,cat_ETC,4.5,SF,LH,SL,2.7,17.5,32.4,4,29.2,32.7,3,2,0.52,20.0
cat_aug_8032,20,cat_ETC,2.3,IM,LH,ML,5.1,22.1,42.1,5,18.9,38.9,3,2,0.65,11.2
cat_aug_8033,20,cat_KOR,3.0,CM,LH,ML,7.0,31.1,37.2,6,22.3,48.1,1,2,1.03,3.0
cat_aug_8034,20,cat_TUR,2.6,SF,UK,SS,3.2,16.2,35.3,4,18.2,22.2,3,2,0.6,19.9
cat_aug_8035,20,cat_KOR,8.2,SF,UK,SL,4.4,18.2,33.8,4,21.8,29.8,3,4,0.6,11.7
cat_aug_8036,20,cat_SIA,10.2,SF,LH,SL,3.9,32.7,31.8,4,24.1,25.4,1,4,0.97,8.4
cat_aug_8037,20,cat_ETC,5.4,CM,SH,SS,7.0,16.6,36.2,6,21.6,30.1,2,4,0.88,19.4
cat_aug_8038,20,cat_KOR,6.1,IM,SH,SL,6.3,20.1,32.5,4,24.6,37.7,3,2,0.57,19.7
cat_aug_8039,20,cat_KOR,5.2,SF,LH,SL,3.2,24.4,29.7,5,20.4,31.4,2,2,0.85,19.8
cat_aug_8040,20,cat_TUR,4.0,CM,LH,ML,4.2,32.6,34.1,5,27.2,36.7,3,2,0.98,18.0
cat_aug_8041,20,cat_ETC,6.6,SF,SH,SL,3.7,24.9,37.4,5,26.0,36.4,3,2,0.62,19.2
cat_aug_8042,20,cat_TUR,5.8,CM,SH,ML,4.8,22.4,39.0,9,23.0,32.4,1,3,1.22,1.4
cat_aug_8043,20,cat_KOR,2.9,SF,LH,ML,3.9,17.9,33.9,5,17.5,23.3,2,2,0.57,1.0
cat_aug_8044,20,cat_KOR,5.1,CM,LH,SL,4.9,27.8,35.2,3,21.8,33.3,1,4,1.79,0.0
cat_aug_8045,20,cat_SCO,5.1,SF,LH,ML,4.1,31.4,33.0,4,24.3,33.6,3,2,0.57,20.0
cat_aug_8046,20,cat_ETC,6.3,SF,LH,SL,4.7,31.7,42.6,4,27.6,46.9,2,2,0.92,20.0
cat_aug_8047,20,cat_RUS,5.4,CM,LH,ML,4.2,14.4,34.9,4,24.2,32.8,2,2,0.78,20.0
cat_aug_8048,20,cat_SCO,2.2,SF,LH,SL,3.0,29.9,27.6,4,31.3,44.0,3,2,1.53,20.0
cat_aug_8049,20,cat_SCO,1.8,CM,UK,ML,4.2,19.3,33.4,7,20.9,36.1,1,4,1.23,0.6
cat_aug_8050,20,cat_KOR,3.3,SF,UK,SS,2.4,18.8,30.5,4,17.6,26.8,3,2,0.53,12.1
cat_aug_8051,20,cat_PER,8.5,CM,SH,SS,2.7,26.2,37.1,4,27.8,31.4,3,2,1.48,20.0
cat_aug_8052,20,cat_ETC,7.4,SF,SH,ML,5.8,17.6,36.2,5,20.4,29.5,3,2,0.74,8.9
cat_aug_8053,20,cat_ETC,3.3,SF,SH,SS,4.6,24.6,34.8,4,27.9,35.9,3,2,0.51,20.0
cat_aug_8054,20,cat_KOR,6.8,SF,UK,MS,2.6,15.9,29.3,4,19.3,26.3,3,2,0.64,20.0
cat_aug_8055,20,cat_ETC,6.9,SF,LH,SS,3.6,21.8,40.8,4,22.6,33.3,3,2,0.54,19.8
cat_aug_8056,20,cat_ETC,2.2,SF,LH,MS,2.7,27.0,33.9,4,25.4,33.4,2,4,0.94,18.5
cat_aug_8057,20,cat_ETC,0.6,SF,SH,ML,6.3,29.8,41.7,4,28.7,42.7,2,2,0.75,0.4
cat_aug_8058,20,cat_SCO,2.4,CM,LH,SL,6.2,21.0,41.0,4,22.7,32.9,1,4,0.63,4.1
cat_aug_8059,20,cat_ETC,3.9,CM,SH,SL,6.5,16.6,36.4,6,20.3,40.1,2,2,0.65,8.8
cat_aug_8060,20,cat_KOR,3.3,IF,SH,ML,6.1,41.7,38.6,2,24.0,38.5,3,2,0.67,2.0
cat_aug_8061,20,cat_KOR,5.3,SF,LH,SL,3.6,30.2,42.1,4,30.4,30.2,3,2,0.52,20.0
cat_aug_8062,20,cat_SCO,8.1,CM,UK,SS,4.9,23.1,38.5,4,27.0,40.0,2,4,0.55,18.0
cat_aug_8063,20,cat_KOR,0.3,SF,SH,SS,6.3,32.8,42.6,4,32.6,44.1,3,2,0.57,20.0
cat_aug_8064,20,cat_ETC,1.5,SF,SH,SS,5.4,36.3,39.9,4,23.2,40.5,3,2,1.1,19.9
cat_aug_8065,20,cat_PER,6.2,SF,LH,SL,3.0,21.8,30.2,3,16.3,27.8,1,4,0.52,3.5
cat_aug_8066,20,cat_TUR,1.5,IF,LH,SL,5.0,22.8,42.4,4,22.2,42.0,3,2,1.02,19.0
cat_aug_8067,20,cat_ETC,4.5,SF,UK,SS,7.0,28.5,50.5,4,35.3,42.0,3,2,0.5,20.0
cat_aug_8068,20,cat_ETC,3.0,IM,LH,SL,4.5,23.5,34.0,4,22.5,34.6,3,2,0.6,10.1
cat_aug_8069,20,cat_ETC,2.9,SF,UK,ML,4.6,21.3,36.7,4,19.5,38.6,3,2,0.7,20.0
cat_aug_8070,20,cat_KOR,6.2,SF,LH,SL,4.6,18.9,31.5,4,23.3,33.4,3,4,1.19,2.7
cat_aug_8071,20,cat_ETC,6.7,CM,SH,SS,3.6,25.8,36.4,5,25.9,31.5,3,2,0.69,20.0
cat_aug_8072,20,cat_SCO,4.5,SF,LH,SL,3.1,28.2,33.6,4,22.5,37.5,2,4,0.74,17.7
cat_aug_8073,20,cat_KOR,4.5,SF,SH,SL,4.2,19.0,39.2,7,19.6,30.1,3,2,0.52,3.7
cat_aug_8074,20,cat_SIA,5.0,SF,LH,SL,3.1,16.0,30.4,5,21.0,29.9,3,2,0.75,11.4
cat_aug_8075,20,cat_ETC,5.9,CM,LH,ML,2.8,14.0,26.3,4,16.0,24.5,3,2,0.66,20.0
cat_aug_8076,20,cat_TUR,5.7,IF,LH,SL,5.6,30.9,37.0,4,23.9,44.1,3,2,1.12,20.0
cat_aug_8077,20,cat_TUR,2.3,CM,LH,SL,3.8,22.2,29.3,5,17.9,24.8,2,3,1.56,7.3
cat_aug_8078,20,cat_ETC,8.4,CM,LH,SL,2.2,23.7,25.0,4,25.0,23.2,3,2,0.52,20.0
cat_aug_8079,20,cat_ETC,3.0,SF,SH,ML,5.2,31.0,43.5,4,28.0,56.0,3,2,1.48,20.0
cat_aug_8080,20,cat_PER,6.5,IF,SH,ML,3.2,41.0,38.5,4,24.0,54.7,3,2,1.49,20.0
cat_aug_8081,20,cat_PER,3.1,SF,LH,ML,2.6,21.6,31.4,4,25.6,29.9,3,4,2.46,19.8
cat_aug_8082,20,cat_ETC,0.4,SF,LH,ML,2.5,39.1,33.0,4,26.1,27.8,3,2,0.72,20.0
cat_aug_8083,20,cat_ETC,6.4,SF,LH,SL,4.7,27.2,37.9,5,20.8,38.8,2,4,0.55,9.8
cat_aug_8084,20,cat_KOR,1.6,SF,SH,ML,4.4,37.1,35.5,4,29.0,36.2,3,2,0.59,20.0
cat_aug_8085,20,cat_ETC,1.5,SF,UK,SS,4.6,14.2,34.0,7,19.8,31.2,3,4,1.62,20.0
cat_aug_8086,20,cat_PER,8.3,CM,UK,MS,2.1,17.3,25.0,4,16.0,27.2,1,2,0.91,3.3
cat_aug_8087,20,cat_ETC,3.4,SF,LH,ML,3.7,23.8,33.3,4,29.9,33.6,3,2,0.55,20.0
cat_aug_8088,20,cat_SIA,3.6,CM,UK,ML,4.4,18.9,35.6,4,24.3,25.1,3,2,1.11,2.5
cat_aug_8089,20,cat_ETC,12.0,SF,SH,SS,3.3,16.3,33.0,3,19.9,30.9,3,2,0.84,20.0
cat_aug_8090,20,cat_ETC,2.1,SF,LH,SL,2.7,16.1,27.9,4,19.8,25.0,3,2,0.67,20.0
cat_aug_8091,20,cat_KOR,6.2,CM,UK,SL,7.2,54.5,39.2,4,34.3,40.2,3,4,1.51,18.5
cat_aug_8092,20,cat_SCO,2.7,CM,UK,ML,5.7,21.1,38.2,5,22.5,40.1,3,2,0.64,19.4
cat_aug_8093,20,cat_ETC,1.9,CM,LH,SL,3.0,26.3,33.9,4,20.1,35.7,2,4,0.96,11.7
cat_aug_8094,20,cat_KOR,5.9,CM,UK,SL,5.7,19.5,40.3,6,16.0,29.6,1,2,0.88,0.3
cat_aug_8095,20,cat_PER,4.7,CM,SH,ML,6.0,22.8,35.8,7,19.0,32.6,2,2,1.97,1.8
cat_aug_8096,20,cat_PER,9.0,IF,LH,ML,3.6,19.9,30.1,4,16.6,27.8,2,2,0.9,19.9
cat_aug_8097,20,cat_ETC,1.9,SF,LH,SS,2.6,15.4,28.1,5,16.0,30.5,3,2,1.2,8.5
cat_aug_8098,20,cat_ETC,2.1,SF,UK,ML,5.7,16.3,32.8,6,16.0,43.3,3,2,1.96,19.9
cat_aug_8099,20,cat_KOR,7.0,SF,LH,SL,2.0,20.5,30.8,4,22.8,30.4,2,2,0.97,20.0
cat_aug_8100,20,cat_ETC,4.9,IF,SH,ML,5.8,26.5,42.2,4,33.0,41.0,3,2,1.19,20.0
cat_aug_8101,20,cat_ETC,6.1,SF,LH,SL,3.3,31.9,26.8,4,24.5,29.7,3,4,0.71,20.0
cat_aug_8102,20,cat_ETC,3.3,CM,LH,ML,4.9,46.9,37.8,4,29.2,40.8,3,2,0.8,20.0
cat_aug_8103,20,cat_ETC,4.7,CM,LH,SL,3.1,39.3,35.1,4,26.0,34.8,3,2,0.66,20.0
cat_aug_8104,20,cat_TUR,3.2,CM,SH,SL,4.1,19.7,33.5,4,21.6,33.2,3,2,0.74,19.3
cat_aug_8105,20,cat_KOR,11.7,SF,LH,SL,3.0,20.5,33.3,4,16.0,26.9,1,2,0.87,20.0
cat_aug_8106,20,cat_KOR,1.0,IF,UK,ML,5.9,23.9,39.2,4,19.9,30.4,3,2,0.66,10.3
cat_aug_8107,20,cat_ETC,5.4,SF,SH,ML,5.6,40.7,46.4,5,25.5,43.0,2,4,0.71,8.3
cat_aug_8108,20,cat_ETC,7.3,SF,UK,MS,6.3,31.4,49.3,4,29.8,42.1,2,4,0.69,1.1
cat_aug_8109,20,cat_ETC,4.4,SF,LH,SL,4.4,27.5,36.6,4,21.8,34.1,2,2,0.82,11.4
cat_aug_8110,20,cat_ETC,2.9,SF,LH,SL,2.3,18.6,29.6,4,22.6,31.1,3,2,1.02,20.0
cat_aug_8111,20,cat_SCO,1.9,CM,LH,SL,5.0,27.4,43.3,4,32.3,38.3,3,2,0.52,18.8
cat_aug_8112,20,cat_ETC,4.9,CM,UK,SS,4.3,20.2,33.1,7,19.7,28.8,3,2,1.44,1.0
cat_aug_8113,20,cat_SIA,4.7,SF,UK,ML,5.5,23.4,44.7,7,28.9,33.8,3,4,0.72,3.8
cat_aug_8114,20,cat_ETC,0.6,SF,UK,SL,4.0,16.9,34.9,4,18.4,34.3,3,2,0.56,0.1
cat_aug_8115,20,cat_KOR,5.8,SF,LH,ML,3.9,29.2,39.7,4,27.4,28.0,3,2,0.69,20.0
cat_aug_8116,20,cat_ETC,3.3,CM,UK,SS,8.3,27.9,46.5,4,33.3,50.0,3,2,0.58,20.0
cat_aug_8117,20,cat_KOR,2.9,CM,UK,ML,6.2,24.9,39.5,7,27.3,37.8,3,2,0.78,20.0
cat_aug_8118,20,cat_ETC,6.5,SF,LH,SL,3.2,16.8,30.0,4,27.5,39.5,3,2,0.92,20.0
cat_aug_8119,20,cat_KOR,4.7,SF,SH,ML,5.9,19.9,42.0,4,27.6,38.4,3,2,0.6,1.0
cat_aug_8120,20,cat_ETC,4.2,CM,LH,ML,6.2,38.3,42.4,4,31.2,59.4,3,2,0.66,20.0
cat_aug_8121,20,cat_RUS,3.6,SF,LH,SL,2.6,23.6,26.5,5,18.2,32.2,1,4,1.16,6.5
cat_aug_8122,20,cat_SCO,3.2,SF,LH,SL,2.6,23.2,28.0,4,20.3,27.0,3,2,0.69,0.7
cat_aug_8123,20,cat_KOR,10.3,SF,SH,ML,3.5,25.9,35.8,4,24.1,39.1,3,2,0.57,14.0
cat_aug_8124,20,cat_ETC,7.6,SF,SH,SL,2.1,14.9,27.0,5,16.0,22.5,3,2,1.21,20.0
cat_aug_8125,20,cat_PER,1.0,SF,LH,ML,4.6,31.6,32.6,4,19.7,47.9,2,2,2.16,20.0
cat_aug_8126,20,cat_KOR,0.4,CM,LH,SL,3.8,22.7,31.2,4,20.1,38.6,3,2,0.83,20.0
cat_aug_8127,20,cat_SCO,7.1,IM,LH,SL,2.6,16.6,26.7,4,17.3,23.6,2,2,1.41,10.3
cat_aug_8128,20,cat_ETC,0.8,CM,LH,SL,5.7,36.6,38.8,4,25.0,49.9,3,2,0.8,20.0
cat_aug_8129,20,cat_KOR,1.7,CM,LH,SL,4.6,28.6,38.2,4,23.4,40.7,3,2,1.14,20.0
cat_aug_8130,20,cat_SCO,3.9,CM,LH,SL,3.3,28.5,29.2,4,24.6,40.3,3,2,0.67,20.0
cat_aug_8131,20,cat_ETC,3.2,SF,UK,SL,3.9,22.7,36.3,5,23.2,34.5,3,2,0.6,12.9
cat_aug_8132,20,cat_SCO,3.7,CM,SH,SS,5.8,16.8,33.0,4,24.9,31.9,3,2,1.11,19.4
cat_aug_8133,20,cat_ETC,0.5,CM,LH,SS,4.5,18.8,38.2,4,31.2,48.4,3,2,0.53,19.9
cat_aug_8134,20,cat_ETC,7.6,CM,LH,SL,6.2,29.9,42.7,4,30.0,41.2,3,2,1.56,20.0
cat_aug_8135,20,cat_PER,3.1,IM,UK,ML,3.0,20.1,33.1,5,26.1,25.0,3,2,1.19,19.3
cat_aug_8136,20,cat_ETC,1.6,CM,LH,SL,3.7,26.6,35.5,4,29.4,28.8,3,2,1.57,20.0
cat_aug_8137,20,cat_KOR,3.3,CM,SH,ML,2.8,20.2,35.3,4,26.4,29.2,3,2,0.54,20.0
cat_aug_8138,20,cat_ETC,2.4,IM,LH,ML,2.4,18.2,25.0,4,20.5,34.6,3,2,1.08,20.0
cat_aug_8139,20,cat_TUR,0.0,SF,LH,SL,2.4,29.9,29.6,4,19.5,26.9,3,2,0.52,20.0
cat_aug_8140,20,cat_SIA,2.9,CM,LH,SL,3.9,26.0,25.0,4,16.0,37.0,3,4,1.81,20.0
cat_aug_8141,20,cat_KOR,5.1,SF,LH,SL,3.3,19.9,30.1,4,16.0,30.7,3,2,0.58,20.0
cat_aug_8142,20,cat_ETC,2.2,CM,UK,ML,4.5,19.4,34.7,5,20.9,34.9,2,4,0.5,0.0
cat_aug_8143,20,cat_ETC,3.0,IM,SH,ML,6.7,19.3,42.2,5,25.2,38.6,3,2,1.1,19.8
cat_aug_8144,20,cat_ETC,3.5,SF,SH,SS,4.1,17.2,36.5,5,19.3,33.6,3,2,0.53,4.3
cat_aug_8145,20,cat_KOR,6.6,SF,LH,SL,5.4,27.7,44.5,6,18.7,31.6,2,4,1.13,0.1
cat_aug_8146,20,cat_PER,5.8,CM,LH,MS,5.8,19.8,38.6,4,32.1,43.6,1,2,1.54,19.5
cat_aug_8147,20,cat_ETC,7.0,SF,UK,SS,5.2,31.9,42.4,5,28.5,42.3,3,2,0.77,12.8
cat_aug_8148,20,cat_KOR,1.7,CM,LH,SL,4.8,29.1,41.9,5,29.6,38.8,3,2,0.58,19.9
cat_aug_8149,20,cat_KOR,4.3,SF,LH,SL,4.4,29.5,34.8,4,19.4,47.9,2,2,0.87,20.0
cat_aug_8150,20,cat_ETC,3.4,SF,LH,SL,3.1,25.3,32.1,4,23.5,22.8,2,2,1.91,16.8
cat_aug_8151,20,cat_SIA,8.3,IM,UK,ML,4.4,18.5,35.7,2,16.0,27.9,1,4,0.75,0.3
cat_aug_8152,20,cat_ETC,2.6,SF,UK,MS,5.8,25.8,35.2,4,30.8,33.7,3,2,0.63,20.0
cat_aug_8153,20,cat_SIA,5.4,IM,UK,ML,4.1,21.0,29.9,5,21.3,24.0,3,2,0.76,2.6
cat_aug_8154,20,cat_SCO,12.0,IF,LH,MS,2.6,36.1,28.1,4,23.3,28.0,2,4,2.43,20.0
cat_aug_8155,20,cat_ETC,4.1,SF,SH,ML,4.6,14.4,33.3,4,16.0,25.3,1,4,0.74,5.4
cat_aug_8156,20,cat_ETC,5.4,SF,LH,SL,2.9,24.2,36.0,4,25.0,37.8,3,2,1.28,20.0
cat_aug_8157,20,cat_ETC,1.6,SF,LH,MS,2.6,17.1,25.0,4,16.0,30.6,3,2,0.73,20.0
cat_aug_8158,20,cat_SIA,3.2,SF,LH,SS,4.0,23.9,32.2,4,20.6,34.1,3,2,0.63,19.5
cat_aug_8159,20,cat_TUR,7.0,SF,LH,SL,2.5,15.6,25.0,4,16.0,30.8,3,2,0.84,20.0
cat_aug_8160,20,cat_PER,4.2,SF,LH,SL,2.8,25.5,29.8,5,16.2,27.7,1,4,0.59,16.9
cat_aug_8161,20,cat_KOR,3.0,SF,LH,MS,3.2,30.8,38.4,4,31.7,35.6,3,2,0.53,20.0
cat_aug_8162,20,cat_ETC,3.3,IF,SH,MS,3.3,21.2,31.9,4,19.6,37.8,2,2,0.95,20.0
cat_aug_8163,20,cat_KOR,3.1,CM,LH,SL,5.4,26.9,42.6,7,23.3,46.9,3,4,1.09,0.4
cat_aug_8164,20,cat_KOR,3.2,IM,UK,SL,5.0,21.4,36.2,7,26.7,36.6,3,4,1.13,17.1
cat_aug_8165,20,cat_KOR,9.1,SF,LH,SL,2.6,26.4,34.9,5,22.0,38.3,3,2,0.88,20.0
cat_aug_8166,20,cat_SIA,2.9,SF,LH,SL,4.1,21.5,33.4,4,28.6,37.7,3,4,0.58,20.0
cat_aug_8167,20,cat_RUS,7.7,SF,SH,SL,6.1,18.3,45.6,2,18.9,43.8,3,4,0.75,0.6
cat_aug_8168,20,cat_ETC,2.7,SF,UK,ML,3.6,33.2,36.8,4,31.7,40.0,3,2,1.51,20.0
cat_aug_8169,20,cat_SIA,6.6,SF,LH,SL,3.0,21.1,32.7,4,17.4,32.5,3,4,1.64,20.0
cat_aug_8170,20,cat_ETC,1.3,SF,LH,SL,2.3,20.9,28.4,4,21.5,35.4,3,2,0.52,20.0
cat_aug_8171,20,cat_PER,2.9,SF,LH,MS,4.2,25.3,37.0,4,25.6,40.8,3,2,1.0,18.8
cat_aug_8172,20,cat_RUS,1.7,SF,LH,ML,5.2,42.4,34.7,4,29.0,45.0,3,2,0.59,20.0
